Path,Fold,Family,Instrument (abbr.),Instrument (in full),Technique (abbr.),Technique (in full),Pitch,Pitch ID,Dynamics,Dynamics ID,Instance ID,String ID (if applicable),Needed digital retuning
Keyboards/Accordion/ordinario/Acc-ord-C8-pp-alt1-N.wav,0,Keyboards,Acc,Accordion,ord,ordinario,C8,108,pp,0,1,,FALSE
Keyboards/Accordion/ordinario/Acc-ord-C#8-pp-N-N.wav,4,Keyboards,Acc,Accordion,ord,ordinario,C#8,109,pp,0,0,,FALSE
Keyboards/Accordion/ordinario/Acc-ord-C#8-pp-alt1-N.wav,4,Keyboards,Acc,Accordion,ord,ordinario,C#8,109,pp,0,1,,FALSE
Keyboards/Accordion/ordinario/Acc-ord-A6-p-N-N.wav,3,Keyboards,Acc,Accordion,ord,ordinario,A6,93,p,1,0,,FALSE
Keyboards/Accordion/ordinario/Acc-ord-A#6-p-N-N.wav,3,Keyboards,Acc,Accordion,ord,ordinario,A#6,94,p,1,0,,FALSE
Keyboards/Accordion/ordinario/Acc-ord-B6-p-N-N.wav,2,Keyboards,Acc,Accordion,ord,ordinario,B6,95,p,1,0,,FALSE
Keyboards/Accordion/ordinario/Acc-ord-C7-p-N-N.wav,1,Keyboards,Acc,Accordion,ord,ordinario,C7,96,p,1,0,,FALSE
Keyboards/Accordion/ordinario/Acc-ord-C#7-p-N-N.wav,3,Keyboards,Acc,Accordion,ord,ordinario,C#7,97,p,1,0,,FALSE
Keyboards/Accordion/ordinario/Acc-ord-D7-p-N-N.wav,3,Keyboards,Acc,Accordion,ord,ordinario,D7,98,p,1,0,,FALSE
Keyboards/Accordion/ordinario/Acc-ord-D#7-p-N-N.wav,4,Keyboards,Acc,Accordion,ord,ordinario,D#7,99,p,1,0,,FALSE
Keyboards/Accordion/ordinario/Acc-ord-E7-p-N-N.wav,4,Keyboards,Acc,Accordion,ord,ordinario,E7,100,p,1,0,,FALSE
Keyboards/Accordion/ordinario/Acc-ord-E1-mf-N-T17u.wav,3,Keyboards,Acc,Accordion,ord,ordinario,E1,28,mf,2,0,,TRUE
Keyboards/Accordion/ordinario/Acc-ord-E1-mf-alt1-T13u.wav,1,Keyboards,Acc,Accordion,ord,ordinario,E1,28,mf,2,1,,TRUE
Keyboards/Accordion/ordinario/Acc-ord-F1-mf-N-T19u.wav,0,Keyboards,Acc,Accordion,ord,ordinario,F1,29,mf,2,0,,TRUE
Keyboards/Accordion/ordinario/Acc-ord-F1-mf-alt1-T27u.wav,2,Keyboards,Acc,Accordion,ord,ordinario,F1,29,mf,2,1,,TRUE
Keyboards/Accordion/ordinario/Acc-ord-F#1-mf-N-N.wav,2,Keyboards,Acc,Accordion,ord,ordinario,F#1,30,mf,2,0,,FALSE
Keyboards/Accordion/ordinario/Acc-ord-F#1-mf-alt1-T12u.wav,0,Keyboards,Acc,Accordion,ord,ordinario,F#1,30,mf,2,1,,TRUE
Keyboards/Accordion/ordinario/Acc-ord-G1-mf-N-N.wav,1,Keyboards,Acc,Accordion,ord,ordinario,G1,31,mf,2,0,,FALSE
Keyboards/Accordion/ordinario/Acc-ord-G1-mf-alt1-T18u.wav,3,Keyboards,Acc,Accordion,ord,ordinario,G1,31,mf,2,1,,TRUE
Keyboards/Accordion/ordinario/Acc-ord-G#1-mf-N-N.wav,2,Keyboards,Acc,Accordion,ord,ordinario,G#1,32,mf,2,0,,FALSE
Keyboards/Accordion/ordinario/Acc-ord-G#1-mf-alt1-N.wav,3,Keyboards,Acc,Accordion,ord,ordinario,G#1,32,mf,2,1,,FALSE
Keyboards/Accordion/ordinario/Acc-ord-A1-mf-N-N.wav,1,Keyboards,Acc,Accordion,ord,ordinario,A1,33,mf,2,0,,FALSE
Keyboards/Accordion/ordinario/Acc-ord-A1-mf-alt1-N.wav,3,Keyboards,Acc,Accordion,ord,ordinario,A1,33,mf,2,1,,FALSE
Keyboards/Accordion/ordinario/Acc-ord-A#1-mf-N-N.wav,1,Keyboards,Acc,Accordion,ord,ordinario,A#1,34,mf,2,0,,FALSE
Keyboards/Accordion/ordinario/Acc-ord-A#1-mf-alt1-T12u.wav,2,Keyboards,Acc,Accordion,ord,ordinario,A#1,34,mf,2,1,,TRUE
Keyboards/Accordion/ordinario/Acc-ord-B1-mf-N-N.wav,2,Keyboards,Acc,Accordion,ord,ordinario,B1,35,mf,2,0,,FALSE
Keyboards/Accordion/ordinario/Acc-ord-B1-mf-alt1-N.wav,2,Keyboards,Acc,Accordion,ord,ordinario,B1,35,mf,2,1,,FALSE
Keyboards/Accordion/ordinario/Acc-ord-C2-mf-N-N.wav,3,Keyboards,Acc,Accordion,ord,ordinario,C2,36,mf,2,0,,FALSE
Keyboards/Accordion/ordinario/Acc-ord-C2-mf-alt1-N.wav,3,Keyboards,Acc,Accordion,ord,ordinario,C2,36,mf,2,1,,FALSE
Keyboards/Accordion/ordinario/Acc-ord-C#2-mf-N-N.wav,2,Keyboards,Acc,Accordion,ord,ordinario,C#2,37,mf,2,0,,FALSE
Keyboards/Accordion/ordinario/Acc-ord-C#2-mf-alt1-N.wav,3,Keyboards,Acc,Accordion,ord,ordinario,C#2,37,mf,2,1,,FALSE
Keyboards/Accordion/ordinario/Acc-ord-D2-mf-N-N.wav,1,Keyboards,Acc,Accordion,ord,ordinario,D2,38,mf,2,0,,FALSE
Keyboards/Accordion/ordinario/Acc-ord-D2-mf-alt1-N.wav,1,Keyboards,Acc,Accordion,ord,ordinario,D2,38,mf,2,1,,FALSE
Keyboards/Accordion/ordinario/Acc-ord-D#2-mf-N-N.wav,1,Keyboards,Acc,Accordion,ord,ordinario,D#2,39,mf,2,0,,FALSE
Keyboards/Accordion/ordinario/Acc-ord-D#2-mf-alt1-N.wav,4,Keyboards,Acc,Accordion,ord,ordinario,D#2,39,mf,2,1,,FALSE
Keyboards/Accordion/ordinario/Acc-ord-E2-mf-N-N.wav,3,Keyboards,Acc,Accordion,ord,ordinario,E2,40,mf,2,0,,FALSE
Keyboards/Accordion/ordinario/Acc-ord-E2-mf-alt1-N.wav,1,Keyboards,Acc,Accordion,ord,ordinario,E2,40,mf,2,1,,FALSE
Keyboards/Accordion/ordinario/Acc-ord-E2-mf-alt2-N.wav,3,Keyboards,Acc,Accordion,ord,ordinario,E2,40,mf,2,2,,FALSE
Keyboards/Accordion/ordinario/Acc-ord-E2-mf-alt3-N.wav,3,Keyboards,Acc,Accordion,ord,ordinario,E2,40,mf,2,3,,FALSE
Keyboards/Accordion/ordinario/Acc-ord-F2-mf-N-N.wav,2,Keyboards,Acc,Accordion,ord,ordinario,F2,41,mf,2,0,,FALSE
Keyboards/Accordion/ordinario/Acc-ord-F2-mf-alt1-N.wav,3,Keyboards,Acc,Accordion,ord,ordinario,F2,41,mf,2,1,,FALSE
Keyboards/Accordion/ordinario/Acc-ord-F2-mf-alt2-N.wav,3,Keyboards,Acc,Accordion,ord,ordinario,F2,41,mf,2,2,,FALSE
Keyboards/Accordion/ordinario/Acc-ord-F2-mf-alt3-N.wav,3,Keyboards,Acc,Accordion,ord,ordinario,F2,41,mf,2,3,,FALSE
Keyboards/Accordion/ordinario/Acc-ord-F#2-mf-N-N.wav,3,Keyboards,Acc,Accordion,ord,ordinario,F#2,42,mf,2,0,,FALSE
Keyboards/Accordion/ordinario/Acc-ord-F#2-mf-alt1-N.wav,3,Keyboards,Acc,Accordion,ord,ordinario,F#2,42,mf,2,1,,FALSE
Keyboards/Accordion/ordinario/Acc-ord-F#2-mf-alt2-N.wav,3,Keyboards,Acc,Accordion,ord,ordinario,F#2,42,mf,2,2,,FALSE
Keyboards/Accordion/ordinario/Acc-ord-F#2-mf-alt3-N.wav,4,Keyboards,Acc,Accordion,ord,ordinario,F#2,42,mf,2,3,,FALSE
Keyboards/Accordion/ordinario/Acc-ord-G2-mf-N-N.wav,3,Keyboards,Acc,Accordion,ord,ordinario,G2,43,mf,2,0,,FALSE
Keyboards/Accordion/ordinario/Acc-ord-G2-mf-alt1-N.wav,3,Keyboards,Acc,Accordion,ord,ordinario,G2,43,mf,2,1,,FALSE
Keyboards/Accordion/ordinario/Acc-ord-G2-mf-alt2-N.wav,3,Keyboards,Acc,Accordion,ord,ordinario,G2,43,mf,2,2,,FALSE
Keyboards/Accordion/ordinario/Acc-ord-G2-mf-alt3-N.wav,0,Keyboards,Acc,Accordion,ord,ordinario,G2,43,mf,2,3,,FALSE
Keyboards/Accordion/ordinario/Acc-ord-G#2-mf-N-N.wav,2,Keyboards,Acc,Accordion,ord,ordinario,G#2,44,mf,2,0,,FALSE
Keyboards/Accordion/ordinario/Acc-ord-G#2-mf-alt1-N.wav,3,Keyboards,Acc,Accordion,ord,ordinario,G#2,44,mf,2,1,,FALSE
Keyboards/Accordion/ordinario/Acc-ord-G#2-mf-alt2-N.wav,3,Keyboards,Acc,Accordion,ord,ordinario,G#2,44,mf,2,2,,FALSE
Keyboards/Accordion/ordinario/Acc-ord-G#2-mf-alt3-N.wav,0,Keyboards,Acc,Accordion,ord,ordinario,G#2,44,mf,2,3,,FALSE
Keyboards/Accordion/ordinario/Acc-ord-A2-mf-N-N.wav,0,Keyboards,Acc,Accordion,ord,ordinario,A2,45,mf,2,0,,FALSE
Keyboards/Accordion/ordinario/Acc-ord-A2-mf-alt1-N.wav,2,Keyboards,Acc,Accordion,ord,ordinario,A2,45,mf,2,1,,FALSE
Keyboards/Accordion/ordinario/Acc-ord-A2-mf-alt2-N.wav,3,Keyboards,Acc,Accordion,ord,ordinario,A2,45,mf,2,2,,FALSE
Keyboards/Accordion/ordinario/Acc-ord-A2-mf-alt3-N.wav,3,Keyboards,Acc,Accordion,ord,ordinario,A2,45,mf,2,3,,FALSE
Keyboards/Accordion/ordinario/Acc-ord-A#2-mf-N-N.wav,2,Keyboards,Acc,Accordion,ord,ordinario,A#2,46,mf,2,0,,FALSE
Keyboards/Accordion/ordinario/Acc-ord-A#2-mf-alt1-N.wav,1,Keyboards,Acc,Accordion,ord,ordinario,A#2,46,mf,2,1,,FALSE
Keyboards/Accordion/ordinario/Acc-ord-A#2-mf-alt2-N.wav,3,Keyboards,Acc,Accordion,ord,ordinario,A#2,46,mf,2,2,,FALSE
Keyboards/Accordion/ordinario/Acc-ord-A#2-mf-alt3-N.wav,2,Keyboards,Acc,Accordion,ord,ordinario,A#2,46,mf,2,3,,FALSE
Keyboards/Accordion/ordinario/Acc-ord-B2-mf-N-N.wav,3,Keyboards,Acc,Accordion,ord,ordinario,B2,47,mf,2,0,,FALSE
Keyboards/Accordion/ordinario/Acc-ord-B2-mf-alt1-N.wav,2,Keyboards,Acc,Accordion,ord,ordinario,B2,47,mf,2,1,,FALSE
Keyboards/Accordion/ordinario/Acc-ord-B2-mf-alt2-N.wav,3,Keyboards,Acc,Accordion,ord,ordinario,B2,47,mf,2,2,,FALSE
Keyboards/Accordion/ordinario/Acc-ord-B2-mf-alt3-N.wav,0,Keyboards,Acc,Accordion,ord,ordinario,B2,47,mf,2,3,,FALSE
Keyboards/Accordion/ordinario/Acc-ord-C3-mf-N-N.wav,0,Keyboards,Acc,Accordion,ord,ordinario,C3,48,mf,2,0,,FALSE
Keyboards/Accordion/ordinario/Acc-ord-C3-mf-alt1-N.wav,0,Keyboards,Acc,Accordion,ord,ordinario,C3,48,mf,2,1,,FALSE
Keyboards/Accordion/ordinario/Acc-ord-C3-mf-alt2-N.wav,4,Keyboards,Acc,Accordion,ord,ordinario,C3,48,mf,2,2,,FALSE
Keyboards/Accordion/ordinario/Acc-ord-C3-mf-alt3-N.wav,4,Keyboards,Acc,Accordion,ord,ordinario,C3,48,mf,2,3,,FALSE
Keyboards/Accordion/ordinario/Acc-ord-C#3-mf-N-N.wav,4,Keyboards,Acc,Accordion,ord,ordinario,C#3,49,mf,2,0,,FALSE
Keyboards/Accordion/ordinario/Acc-ord-C#3-mf-alt1-N.wav,4,Keyboards,Acc,Accordion,ord,ordinario,C#3,49,mf,2,1,,FALSE
Keyboards/Accordion/ordinario/Acc-ord-C#3-mf-alt2-N.wav,4,Keyboards,Acc,Accordion,ord,ordinario,C#3,49,mf,2,2,,FALSE
Keyboards/Accordion/ordinario/Acc-ord-C#3-mf-alt3-N.wav,2,Keyboards,Acc,Accordion,ord,ordinario,C#3,49,mf,2,3,,FALSE
Keyboards/Accordion/ordinario/Acc-ord-D3-mf-N-N.wav,4,Keyboards,Acc,Accordion,ord,ordinario,D3,50,mf,2,0,,FALSE
Keyboards/Accordion/ordinario/Acc-ord-D3-mf-alt1-N.wav,4,Keyboards,Acc,Accordion,ord,ordinario,D3,50,mf,2,1,,FALSE
Keyboards/Accordion/ordinario/Acc-ord-D3-mf-alt2-N.wav,4,Keyboards,Acc,Accordion,ord,ordinario,D3,50,mf,2,2,,FALSE
Keyboards/Accordion/ordinario/Acc-ord-D3-mf-alt3-N.wav,2,Keyboards,Acc,Accordion,ord,ordinario,D3,50,mf,2,3,,FALSE
Keyboards/Accordion/ordinario/Acc-ord-D#3-mf-N-N.wav,0,Keyboards,Acc,Accordion,ord,ordinario,D#3,51,mf,2,0,,FALSE
Keyboards/Accordion/ordinario/Acc-ord-D#3-mf-alt1-N.wav,0,Keyboards,Acc,Accordion,ord,ordinario,D#3,51,mf,2,1,,FALSE
Keyboards/Accordion/ordinario/Acc-ord-D#3-mf-alt2-N.wav,2,Keyboards,Acc,Accordion,ord,ordinario,D#3,51,mf,2,2,,FALSE
Keyboards/Accordion/ordinario/Acc-ord-D#3-mf-alt3-N.wav,0,Keyboards,Acc,Accordion,ord,ordinario,D#3,51,mf,2,3,,FALSE
Keyboards/Accordion/ordinario/Acc-ord-E3-mf-N-N.wav,4,Keyboards,Acc,Accordion,ord,ordinario,E3,52,mf,2,0,,FALSE
Keyboards/Accordion/ordinario/Acc-ord-E3-mf-alt1-N.wav,4,Keyboards,Acc,Accordion,ord,ordinario,E3,52,mf,2,1,,FALSE
Keyboards/Accordion/ordinario/Acc-ord-E3-mf-alt2-N.wav,4,Keyboards,Acc,Accordion,ord,ordinario,E3,52,mf,2,2,,FALSE
Keyboards/Accordion/ordinario/Acc-ord-E3-mf-alt3-N.wav,0,Keyboards,Acc,Accordion,ord,ordinario,E3,52,mf,2,3,,FALSE
Keyboards/Accordion/ordinario/Acc-ord-E3-mf-alt4-N.wav,0,Keyboards,Acc,Accordion,ord,ordinario,E3,52,mf,2,4,,FALSE
Keyboards/Accordion/ordinario/Acc-ord-E3-mf-alt5-N.wav,1,Keyboards,Acc,Accordion,ord,ordinario,E3,52,mf,2,5,,FALSE
Keyboards/Accordion/ordinario/Acc-ord-F3-mf-N-N.wav,4,Keyboards,Acc,Accordion,ord,ordinario,F3,53,mf,2,0,,FALSE
Keyboards/Accordion/ordinario/Acc-ord-F3-mf-alt1-N.wav,4,Keyboards,Acc,Accordion,ord,ordinario,F3,53,mf,2,1,,FALSE
Keyboards/Accordion/ordinario/Acc-ord-F3-mf-alt2-N.wav,4,Keyboards,Acc,Accordion,ord,ordinario,F3,53,mf,2,2,,FALSE
Keyboards/Accordion/ordinario/Acc-ord-F3-mf-alt3-N.wav,3,Keyboards,Acc,Accordion,ord,ordinario,F3,53,mf,2,3,,FALSE
Keyboards/Accordion/ordinario/Acc-ord-F3-mf-alt4-N.wav,0,Keyboards,Acc,Accordion,ord,ordinario,F3,53,mf,2,4,,FALSE
Keyboards/Accordion/ordinario/Acc-ord-F#3-mf-N-N.wav,1,Keyboards,Acc,Accordion,ord,ordinario,F#3,54,mf,2,0,,FALSE
Keyboards/Accordion/ordinario/Acc-ord-F#3-mf-alt1-N.wav,2,Keyboards,Acc,Accordion,ord,ordinario,F#3,54,mf,2,1,,FALSE
Keyboards/Accordion/ordinario/Acc-ord-F#3-mf-alt2-N.wav,4,Keyboards,Acc,Accordion,ord,ordinario,F#3,54,mf,2,2,,FALSE
Keyboards/Accordion/ordinario/Acc-ord-F#3-mf-alt3-N.wav,4,Keyboards,Acc,Accordion,ord,ordinario,F#3,54,mf,2,3,,FALSE
Keyboards/Accordion/ordinario/Acc-ord-F#3-mf-alt4-N.wav,4,Keyboards,Acc,Accordion,ord,ordinario,F#3,54,mf,2,4,,FALSE
Keyboards/Accordion/ordinario/Acc-ord-G3-mf-N-N.wav,1,Keyboards,Acc,Accordion,ord,ordinario,G3,55,mf,2,0,,FALSE
Keyboards/Accordion/ordinario/Acc-ord-G3-mf-alt1-N.wav,2,Keyboards,Acc,Accordion,ord,ordinario,G3,55,mf,2,1,,FALSE
Keyboards/Accordion/ordinario/Acc-ord-G3-mf-alt2-N.wav,4,Keyboards,Acc,Accordion,ord,ordinario,G3,55,mf,2,2,,FALSE
Keyboards/Accordion/ordinario/Acc-ord-G3-mf-alt3-N.wav,4,Keyboards,Acc,Accordion,ord,ordinario,G3,55,mf,2,3,,FALSE
Keyboards/Accordion/ordinario/Acc-ord-G3-mf-alt4-N.wav,3,Keyboards,Acc,Accordion,ord,ordinario,G3,55,mf,2,4,,FALSE
Keyboards/Accordion/ordinario/Acc-ord-G#3-mf-N-N.wav,2,Keyboards,Acc,Accordion,ord,ordinario,G#3,56,mf,2,0,,FALSE
Keyboards/Accordion/ordinario/Acc-ord-G#3-mf-alt1-N.wav,4,Keyboards,Acc,Accordion,ord,ordinario,G#3,56,mf,2,1,,FALSE
Keyboards/Accordion/ordinario/Acc-ord-G#3-mf-alt2-N.wav,4,Keyboards,Acc,Accordion,ord,ordinario,G#3,56,mf,2,2,,FALSE
Keyboards/Accordion/ordinario/Acc-ord-G#3-mf-alt3-N.wav,4,Keyboards,Acc,Accordion,ord,ordinario,G#3,56,mf,2,3,,FALSE
Keyboards/Accordion/ordinario/Acc-ord-G#3-mf-alt4-N.wav,0,Keyboards,Acc,Accordion,ord,ordinario,G#3,56,mf,2,4,,FALSE
Keyboards/Accordion/ordinario/Acc-ord-A3-mf-N-N.wav,4,Keyboards,Acc,Accordion,ord,ordinario,A3,57,mf,2,0,,FALSE
Keyboards/Accordion/ordinario/Acc-ord-A3-mf-alt1-N.wav,2,Keyboards,Acc,Accordion,ord,ordinario,A3,57,mf,2,1,,FALSE
Keyboards/Accordion/ordinario/Acc-ord-A3-mf-alt2-N.wav,4,Keyboards,Acc,Accordion,ord,ordinario,A3,57,mf,2,2,,FALSE
Keyboards/Accordion/ordinario/Acc-ord-A3-mf-alt3-N.wav,0,Keyboards,Acc,Accordion,ord,ordinario,A3,57,mf,2,3,,FALSE
Keyboards/Accordion/ordinario/Acc-ord-A3-mf-alt4-N.wav,0,Keyboards,Acc,Accordion,ord,ordinario,A3,57,mf,2,4,,FALSE
Keyboards/Accordion/ordinario/Acc-ord-A#3-mf-N-N.wav,1,Keyboards,Acc,Accordion,ord,ordinario,A#3,58,mf,2,0,,FALSE
Keyboards/Accordion/ordinario/Acc-ord-A#3-mf-alt1-N.wav,0,Keyboards,Acc,Accordion,ord,ordinario,A#3,58,mf,2,1,,FALSE
Keyboards/Accordion/ordinario/Acc-ord-A#3-mf-alt2-N.wav,4,Keyboards,Acc,Accordion,ord,ordinario,A#3,58,mf,2,2,,FALSE
Keyboards/Accordion/ordinario/Acc-ord-A#3-mf-alt3-N.wav,3,Keyboards,Acc,Accordion,ord,ordinario,A#3,58,mf,2,3,,FALSE
Keyboards/Accordion/ordinario/Acc-ord-A#3-mf-alt4-N.wav,4,Keyboards,Acc,Accordion,ord,ordinario,A#3,58,mf,2,4,,FALSE
Keyboards/Accordion/ordinario/Acc-ord-B3-mf-N-N.wav,4,Keyboards,Acc,Accordion,ord,ordinario,B3,59,mf,2,0,,FALSE
Keyboards/Accordion/ordinario/Acc-ord-B3-mf-alt1-N.wav,4,Keyboards,Acc,Accordion,ord,ordinario,B3,59,mf,2,1,,FALSE
Keyboards/Accordion/ordinario/Acc-ord-B3-mf-alt2-N.wav,4,Keyboards,Acc,Accordion,ord,ordinario,B3,59,mf,2,2,,FALSE
Keyboards/Accordion/ordinario/Acc-ord-B3-mf-alt3-N.wav,4,Keyboards,Acc,Accordion,ord,ordinario,B3,59,mf,2,3,,FALSE
Keyboards/Accordion/ordinario/Acc-ord-B3-mf-alt4-T10d.wav,4,Keyboards,Acc,Accordion,ord,ordinario,B3,59,mf,2,4,,TRUE
Keyboards/Accordion/ordinario/Acc-ord-C4-mf-N-N.wav,3,Keyboards,Acc,Accordion,ord,ordinario,C4,60,mf,2,0,,FALSE
Keyboards/Accordion/ordinario/Acc-ord-C4-mf-alt1-N.wav,1,Keyboards,Acc,Accordion,ord,ordinario,C4,60,mf,2,1,,FALSE
Keyboards/Accordion/ordinario/Acc-ord-C4-mf-alt2-N.wav,3,Keyboards,Acc,Accordion,ord,ordinario,C4,60,mf,2,2,,FALSE
Keyboards/Accordion/ordinario/Acc-ord-C4-mf-alt3-N.wav,4,Keyboards,Acc,Accordion,ord,ordinario,C4,60,mf,2,3,,FALSE
Keyboards/Accordion/ordinario/Acc-ord-C4-mf-alt4-N.wav,3,Keyboards,Acc,Accordion,ord,ordinario,C4,60,mf,2,4,,FALSE
Keyboards/Accordion/ordinario/Acc-ord-C#4-mf-N-N.wav,4,Keyboards,Acc,Accordion,ord,ordinario,C#4,61,mf,2,0,,FALSE
Keyboards/Accordion/ordinario/Acc-ord-C#4-mf-alt1-N.wav,4,Keyboards,Acc,Accordion,ord,ordinario,C#4,61,mf,2,1,,FALSE
Keyboards/Accordion/ordinario/Acc-ord-C#4-mf-alt2-N.wav,2,Keyboards,Acc,Accordion,ord,ordinario,C#4,61,mf,2,2,,FALSE
Keyboards/Accordion/ordinario/Acc-ord-C#4-mf-alt3-N.wav,2,Keyboards,Acc,Accordion,ord,ordinario,C#4,61,mf,2,3,,FALSE
Keyboards/Accordion/ordinario/Acc-ord-C#4-mf-alt4-N.wav,4,Keyboards,Acc,Accordion,ord,ordinario,C#4,61,mf,2,4,,FALSE
Keyboards/Accordion/ordinario/Acc-ord-D4-mf-N-N.wav,2,Keyboards,Acc,Accordion,ord,ordinario,D4,62,mf,2,0,,FALSE
Keyboards/Accordion/ordinario/Acc-ord-D4-mf-alt1-N.wav,4,Keyboards,Acc,Accordion,ord,ordinario,D4,62,mf,2,1,,FALSE
Keyboards/Accordion/ordinario/Acc-ord-D4-mf-alt2-N.wav,1,Keyboards,Acc,Accordion,ord,ordinario,D4,62,mf,2,2,,FALSE
Keyboards/Accordion/ordinario/Acc-ord-D4-mf-alt3-N.wav,1,Keyboards,Acc,Accordion,ord,ordinario,D4,62,mf,2,3,,FALSE
Keyboards/Accordion/ordinario/Acc-ord-D4-mf-alt4-N.wav,4,Keyboards,Acc,Accordion,ord,ordinario,D4,62,mf,2,4,,FALSE
Keyboards/Accordion/ordinario/Acc-ord-D#4-mf-N-N.wav,3,Keyboards,Acc,Accordion,ord,ordinario,D#4,63,mf,2,0,,FALSE
Keyboards/Accordion/ordinario/Acc-ord-D#4-mf-alt1-N.wav,1,Keyboards,Acc,Accordion,ord,ordinario,D#4,63,mf,2,1,,FALSE
Keyboards/Accordion/ordinario/Acc-ord-D#4-mf-alt2-N.wav,0,Keyboards,Acc,Accordion,ord,ordinario,D#4,63,mf,2,2,,FALSE
Keyboards/Accordion/ordinario/Acc-ord-D#4-mf-alt3-N.wav,4,Keyboards,Acc,Accordion,ord,ordinario,D#4,63,mf,2,3,,FALSE
Keyboards/Accordion/ordinario/Acc-ord-D#4-mf-alt4-N.wav,3,Keyboards,Acc,Accordion,ord,ordinario,D#4,63,mf,2,4,,FALSE
Keyboards/Accordion/ordinario/Acc-ord-E4-mf-N-N.wav,4,Keyboards,Acc,Accordion,ord,ordinario,E4,64,mf,2,0,,FALSE
Keyboards/Accordion/ordinario/Acc-ord-E4-mf-alt1-N.wav,4,Keyboards,Acc,Accordion,ord,ordinario,E4,64,mf,2,1,,FALSE
Keyboards/Accordion/ordinario/Acc-ord-E4-mf-alt2-N.wav,2,Keyboards,Acc,Accordion,ord,ordinario,E4,64,mf,2,2,,FALSE
Keyboards/Accordion/ordinario/Acc-ord-E4-mf-alt3-N.wav,0,Keyboards,Acc,Accordion,ord,ordinario,E4,64,mf,2,3,,FALSE
Keyboards/Accordion/ordinario/Acc-ord-E4-mf-alt4-N.wav,4,Keyboards,Acc,Accordion,ord,ordinario,E4,64,mf,2,4,,FALSE
Keyboards/Accordion/ordinario/Acc-ord-E4-mf-alt5-N.wav,1,Keyboards,Acc,Accordion,ord,ordinario,E4,64,mf,2,5,,FALSE
Keyboards/Accordion/ordinario/Acc-ord-F4-mf-N-N.wav,0,Keyboards,Acc,Accordion,ord,ordinario,F4,65,mf,2,0,,FALSE
Keyboards/Accordion/ordinario/Acc-ord-F4-mf-alt1-N.wav,4,Keyboards,Acc,Accordion,ord,ordinario,F4,65,mf,2,1,,FALSE
Keyboards/Accordion/ordinario/Acc-ord-F4-mf-alt2-N.wav,4,Keyboards,Acc,Accordion,ord,ordinario,F4,65,mf,2,2,,FALSE
Keyboards/Accordion/ordinario/Acc-ord-F4-mf-alt3-N.wav,3,Keyboards,Acc,Accordion,ord,ordinario,F4,65,mf,2,3,,FALSE
Keyboards/Accordion/ordinario/Acc-ord-F4-mf-alt4-N.wav,3,Keyboards,Acc,Accordion,ord,ordinario,F4,65,mf,2,4,,FALSE
Keyboards/Accordion/ordinario/Acc-ord-F#4-mf-N-N.wav,4,Keyboards,Acc,Accordion,ord,ordinario,F#4,66,mf,2,0,,FALSE
Keyboards/Accordion/ordinario/Acc-ord-F#4-mf-alt1-N.wav,4,Keyboards,Acc,Accordion,ord,ordinario,F#4,66,mf,2,1,,FALSE
Keyboards/Accordion/ordinario/Acc-ord-F#4-mf-alt2-N.wav,4,Keyboards,Acc,Accordion,ord,ordinario,F#4,66,mf,2,2,,FALSE
Keyboards/Accordion/ordinario/Acc-ord-F#4-mf-alt3-N.wav,4,Keyboards,Acc,Accordion,ord,ordinario,F#4,66,mf,2,3,,FALSE
Keyboards/Accordion/ordinario/Acc-ord-F#4-mf-alt4-N.wav,0,Keyboards,Acc,Accordion,ord,ordinario,F#4,66,mf,2,4,,FALSE
Keyboards/Accordion/ordinario/Acc-ord-G4-mf-N-N.wav,3,Keyboards,Acc,Accordion,ord,ordinario,G4,67,mf,2,0,,FALSE
Keyboards/Accordion/ordinario/Acc-ord-G4-mf-alt1-N.wav,2,Keyboards,Acc,Accordion,ord,ordinario,G4,67,mf,2,1,,FALSE
Keyboards/Accordion/ordinario/Acc-ord-G4-mf-alt2-N.wav,3,Keyboards,Acc,Accordion,ord,ordinario,G4,67,mf,2,2,,FALSE
Keyboards/Accordion/ordinario/Acc-ord-G4-mf-alt3-N.wav,4,Keyboards,Acc,Accordion,ord,ordinario,G4,67,mf,2,3,,FALSE
Keyboards/Accordion/ordinario/Acc-ord-G4-mf-alt4-N.wav,2,Keyboards,Acc,Accordion,ord,ordinario,G4,67,mf,2,4,,FALSE
Keyboards/Accordion/ordinario/Acc-ord-G#4-mf-N-N.wav,0,Keyboards,Acc,Accordion,ord,ordinario,G#4,68,mf,2,0,,FALSE
Keyboards/Accordion/ordinario/Acc-ord-G#4-mf-alt1-N.wav,4,Keyboards,Acc,Accordion,ord,ordinario,G#4,68,mf,2,1,,FALSE
Keyboards/Accordion/ordinario/Acc-ord-G#4-mf-alt2-N.wav,4,Keyboards,Acc,Accordion,ord,ordinario,G#4,68,mf,2,2,,FALSE
Keyboards/Accordion/ordinario/Acc-ord-G#4-mf-alt3-N.wav,4,Keyboards,Acc,Accordion,ord,ordinario,G#4,68,mf,2,3,,FALSE
Keyboards/Accordion/ordinario/Acc-ord-G#4-mf-alt4-N.wav,1,Keyboards,Acc,Accordion,ord,ordinario,G#4,68,mf,2,4,,FALSE
Keyboards/Accordion/ordinario/Acc-ord-A4-mf-N-N.wav,3,Keyboards,Acc,Accordion,ord,ordinario,A4,69,mf,2,0,,FALSE
